text,label
"['the', 'premise', 'is', 'simple', ',', 'if', 'not', ...]",pos
"['any', 'movie', 'about', 'the', 'underground', ...]",pos
"['steve', 'martin', 'took', 'an', 'extended', ...]",pos
"['>', 'from', 'the', 'man', 'who', 'presented', 'us', ...]",pos
"['how', 'many', 'of', 'us', 'would', 'become', ...]",pos
"['director', 'dominic', 'sena', '(', 'who', 'made', ...]",pos
"['books', 'could', 'be', ',', 'and', 'indeed', 'have', ...]",pos
"['eddie', 'murphy', 'has', 'had', 'his', 'share', 'of', ...]",pos
"['cinematically', 'speaking', ',', 'gordon', 'parks', ...]",pos
"['uncompromising', 'french', 'director', 'robert', ...]",pos
"['capsule', ':', 'the', 'best', 'place', 'to', 'start', ...]",pos
"['the', 'calendar', 'year', 'has', 'not', 'even', ...]",pos
"['an', 'entertaining', '2', 'hours', 'awaits', 'the', ...]",pos
"['gordon', 'fleming', '(', 'peter', 'mullan', ')', ...]",pos
"['the', 'latest', 'epos', 'from', 'lars', 'is', 'a', ...]",pos
"['anastasia', 'contains', 'something', 'that', 'has', ...]",pos
"['i', 'can', 'hear', 'the', 'question', 'already', '.', ...]",pos
"['you', ""'"", 've', 'got', 'to', 'think', 'twice', ...]",pos
"['in', 'many', 'ways', ',', '""', 'twotg', '""', 'does', ...]",pos
"['marie', '(', 'charlotte', 'rampling', ',', '""', ...]",pos
"['is', 'it', 'just', 'me', ',', 'or', 'have', 'disney', ...]",pos
"['insane', '(', 'but', 'inspired', ')', 'musical', ...]",pos
"['allen', ',', 'star', 'of', 'many', 'a', 'brian', ...]",pos
"['synopsis', ':', 'in', 'phantom', 'menace', 'the', ...]",pos
"['at', 'one', 'point', 'during', 'brian', 'de', ...]",pos
"['for', 'any', 'groom', 'on', 'the', 'verge', 'of', ...]",pos
"['i', 'like', 'movies', 'with', 'albert', 'brooks', ...]",pos
"['(', 'note', ':', 'there', 'are', 'spoilers', ...]",pos
"['martin', 'scorsese', ""'"", 's', 'films', 'used', 'to', ...]",pos
"['robert', 'redford', ""'"", 's', 'a', 'river', 'runs', ...]",pos
"['richard', 'gere', 'is', 'not', 'one', 'of', 'my', ...]",pos
"['""', 'when', 'you', 'get', 'out', 'of', 'jail', ',', ...]",pos
"['let', ""'"", 's', 'say', 'you', 'live', 'at', 'the', ...]",pos
"['in', 'this', 'good', 'natured', ',', 'pleasent', ...]",pos
"['""', 'no', 'man', 'is', 'an', 'island', ',', '""', ...]",pos
"['i', 'rented', 'this', 'movie', 'with', 'very', ...]",pos
"['few', 'films', 'in', '1999', 'have', 'divided', ...]",pos
"['now', 'that', '""', 'boogie', 'nights', '""', 'has', ...]",pos
"['this', 'has', 'been', 'an', 'extraordinary', 'year', ...]",pos
"['i', 'think', 'the', 'first', 'thing', 'this', ...]",pos
"['trees', 'lounge', 'is', 'the', 'directoral', 'debut', ...]",pos
"['i', 'wish', 'i', 'could', 'say', 'that', 'there', ...]",pos
"['lisa', 'cholodenko', ""'"", 's', '""', 'high', 'art', ...]",pos
"['the', 'relaxed', 'dude', 'rides', 'a', 'roller', ...]",pos
"['i', 'don', ""'"", 't', 'box', 'with', 'kid', 'gloves', ...]",pos
"['here', 'is', 'a', 'film', 'that', 'is', 'so', ...]",pos
"['plot', ':', 'this', 'movie', 'takes', 'place', ...]",pos
"['a', 'thriller', 'set', 'in', 'modern', 'day', ...]",pos
"['wow', '!', 'what', 'a', 'movie', '.', 'it', ""'"", 's', ...]",pos
"['richard', 'gere', 'can', 'be', 'a', 'commanding', ...]",pos
"['glory', '--', 'starring', 'matthew', 'broderick', ...]",pos
"['steven', 'spielberg', ""'"", 's', 'second', 'epic', ...]",pos
"['truman', '(', '""', 'true', '-', 'man', '""', ')', ...]",pos
